Key,Company,Ticker,Year,Date,Quarter,M-Score
113498,24/7 REAL MEDIA INC,TFSM,2002,9/30/2002,2002Q3,-2.1843054249747658
113498,24/7 REAL MEDIA INC,TFSM,2002,12/31/2002,2002Q4,-0.8362902691588783
113498,24/7 REAL MEDIA INC,TFSM,2003,3/31/2003,2003Q1,-2.024429414324414
113498,24/7 REAL MEDIA INC,TFSM,2003,6/30/2003,2003Q2,-2.4343141631792107
113498,24/7 REAL MEDIA INC,TFSM,2003,9/30/2003,2003Q3,-2.553748621025328
113498,24/7 REAL MEDIA INC,TFSM,2003,12/31/2003,2003Q4,-2.71461660483952
113498,24/7 REAL MEDIA INC,TFSM,2004,3/31/2004,2004Q1,-1.0854397792531163
113498,24/7 REAL MEDIA INC,TFSM,2004,6/30/2004,2004Q2,-2.181252759334865
113498,24/7 REAL MEDIA INC,TFSM,2004,9/30/2004,2004Q3,-1.690805181623933
113498,24/7 REAL MEDIA INC,TFSM,2004,12/31/2004,2004Q4,-1.9928717210617368
113498,24/7 REAL MEDIA INC,TFSM,2005,3/31/2005,2005Q1,-2.45805978156117
113498,24/7 REAL MEDIA INC,TFSM,2005,6/30/2005,2005Q2,-2.5182133295367453
113498,24/7 REAL MEDIA INC,TFSM,2005,9/30/2005,2005Q3,-2.7091085697885693
113498,24/7 REAL MEDIA INC,TFSM,2005,12/31/2005,2005Q4,-2.580385369976017
113498,24/7 REAL MEDIA INC,TFSM,2006,3/31/2006,2006Q1,-2.685555899315845
113498,24/7 REAL MEDIA INC,TFSM,2006,6/30/2006,2006Q2,-2.467293498134584
113498,24/7 REAL MEDIA INC,TFSM,2006,9/30/2006,2006Q3,-2.753263173305866
113498,24/7 REAL MEDIA INC,TFSM,2006,12/31/2006,2006Q4,-2.746337746536104
113498,24/7 REAL MEDIA INC,TFSM,2007,3/31/2007,2007Q1,-2.664465033789786
113728,CONMAT TECHNOLOGIES INC,3CNMT,1999,6/30/1999,1999Q2,-2.823134361515307
113728,CONMAT TECHNOLOGIES INC,3CNMT,1999,9/30/1999,1999Q3,-1.6448077553695302
113728,CONMAT TECHNOLOGIES INC,3CNMT,1999,12/31/1999,1999Q4,-2.126157179079578
113728,CONMAT TECHNOLOGIES INC,3CNMT,2000,3/31/2000,2000Q1,-2.229042011662838
113728,CONMAT TECHNOLOGIES INC,3CNMT,2000,6/30/2000,2000Q2,-3.3614063918653767
113728,CONMAT TECHNOLOGIES INC,3CNMT,2000,9/30/2000,2000Q3,-2.9509463937700984
113728,CONMAT TECHNOLOGIES INC,3CNMT,2000,12/31/2000,2000Q4,-2.670990390362319
113728,CONMAT TECHNOLOGIES INC,3CNMT,2001,3/31/2001,2001Q1,-2.5129877127968494
113728,CONMAT TECHNOLOGIES INC,3CNMT,2001,6/30/2001,2001Q2,-3.226625208670961
113728,CONMAT TECHNOLOGIES INC,3CNMT,2001,9/30/2001,2001Q3,-2.994136143909836
113728,CONMAT TECHNOLOGIES INC,3CNMT,2001,12/31/2001,2001Q4,-0.9131006718939432
113728,CONMAT TECHNOLOGIES INC,3CNMT,2002,3/31/2002,2002Q1,-2.532211594523263
113728,CONMAT TECHNOLOGIES INC,3CNMTE,2002,6/30/2002,2002Q2,-2.532211594523263
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1998,6/30/1998,1998Q2,2.558292833756555
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1998,9/30/1998,1998Q3,4.80176034066995
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1998,12/31/1998,1998Q4,4.80176034066995
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1999,3/31/1999,1999Q1,4.80176034066995
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1999,6/30/1999,1999Q2,-3.378674260119295
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1999,9/30/1999,1999Q3,2.034000519247055
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,1999,12/31/1999,1999Q4,-4.143986901446777
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,2000,3/31/2000,2000Q1,-1.65062293443833
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,2000,6/30/2000,2000Q2,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,2000,9/30/2000,2000Q3,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXP,2002,12/31/2002,2002Q4,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,FLXP,2003,12/31/2003,2003Q4,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,FLXT,2004,3/31/2004,2004Q1,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,FLXT,2004,6/30/2004,2004Q2,-3.965102974120433
114209,FLEXPOINT SENSOR SYSTEMS INC,FLXT,2004,9/30/2004,2004Q3,-2.162640428186452
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2004,12/31/2004,2004Q4,-1.3897100628973813
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2005,3/31/2005,2005Q1,-1.3897100628973813
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2005,6/30/2005,2005Q2,1.9269042869324868
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2005,9/30/2005,2005Q3,-2.0605692090378125
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2005,12/31/2005,2005Q4,2.3174011227771203
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2006,3/31/2006,2006Q1,2.3174011227771203
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2006,6/30/2006,2006Q2,2.3174011227771203
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2006,9/30/2006,2006Q3,-3.27733195462375
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2006,12/31/2006,2006Q4,-3.27733195462375
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2007,3/31/2007,2007Q1,-0.3813398162027179
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2007,6/30/2007,2007Q2,-2.3118058740921863
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2007,9/30/2007,2007Q3,-2.5540591100159444
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2007,12/31/2007,2007Q4,0.6330785281600547
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2008,3/31/2008,2008Q1,0.0534781596052937
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2008,6/30/2008,2008Q2,0.0534781596052937
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2008,9/30/2008,2008Q3,0.0534781596052937
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2008,12/31/2008,2008Q4,-2.4339641791222144
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2009,3/31/2009,2009Q1,-2.4837943277613146
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2009,6/30/2009,2009Q2,-4.564436670287577
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2009,9/30/2009,2009Q3,1.6509924668114058
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2009,12/31/2009,2009Q4,-1.0898277075539466
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2010,3/31/2010,2010Q1,0.2982070631553764
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2010,6/30/2010,2010Q2,-3.083666924001693
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2010,9/30/2010,2010Q3,-2.2886119011118145
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2010,12/31/2010,2010Q4,-2.2886119011118145
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2011,3/31/2011,2011Q1,-3.381663273911994
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2011,6/30/2011,2011Q2,-2.365561085637274
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2011,9/30/2011,2011Q3,-2.2701629047857708
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2011,12/31/2011,2011Q4,-2.553508947173892
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2012,3/31/2012,2012Q1,-2.772731539770772
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2012,6/30/2012,2012Q2,-2.2073363173774023
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2012,9/30/2012,2012Q3,-2.7817168144756472
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2012,12/31/2012,2012Q4,-0.8931482597060036
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2013,3/31/2013,2013Q1,-1.116228677255927
114209,FLEXPOINT SENSOR SYSTEMS INC,3FLXT,2013,6/30/2013,2013Q2,-1.803716580032776
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1997,9/30/1997,1997Q3,0.0910500207151998
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1997,12/31/1997,1997Q4,0.0910500207151998
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1998,3/31/1998,1998Q1,-0.9287096726935088
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1998,6/30/1998,1998Q2,-4.218410017374169
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1998,9/30/1998,1998Q3,1.3670120967569577
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1998,12/31/1998,1998Q4,1.4977866866223286
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1999,3/31/1999,1999Q1,0.4045391825836086
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1999,6/30/1999,1999Q2,0.4045391825836086
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1999,9/30/1999,1999Q3,-0.3817380811826023
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,1999,12/31/1999,1999Q4,0.181912709481503
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,2000,3/31/2000,2000Q1,-0.685796271924298
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,2000,6/30/2000,2000Q2,-0.8217867511398529
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,2000,9/30/2000,2000Q3,1.2759100981460945
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,2000,12/31/2000,2000Q4,3.267385128800054
115181,BIOSHIELD TECHNOLOGIES INC,BSTI,2001,3/31/2001,2001Q1,3.267385128800054
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2001,6/30/2001,2001Q2,3.267385128800054
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2001,9/30/2001,2001Q3,3.267385128800054
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2001,12/31/2001,2001Q4,3.267385128800054
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2002,3/31/2002,2002Q1,0.6388962800251317
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2002,6/30/2002,2002Q2,0.6388962800251317
115181,BIOSHIELD TECHNOLOGIES INC,3BSTI,2002,9/30/2002,2002Q3,0.6388962800251317
115181,INTL BIOCHEMICAL IND INC,3IBCL,2002,12/31/2002,2002Q4,0.6388962800251317
115237,BIOSYNTECH INC,BSYI,2004,9/30/2004,2004Q3,1.8907669320629368
115237,BIOSYNTECH INC,BSYI,2004,12/31/2004,2004Q4,2.632051715981036
115237,BIOSYNTECH INC,BSYI,2005,3/31/2005,2005Q1,0.4570161974925708
115237,BIOSYNTECH INC,BSYI,2005,6/30/2005,2005Q2,-2.6054145045186874
115237,BIOSYNTECH INC,BSYI,2005,9/30/2005,2005Q3,3.612593871078652
115237,BIOSYNTECH INC,BSYI,2005,12/31/2005,2005Q4,3.612593871078652
115237,BIOSYNTECH INC,BSYI,2006,3/31/2006,2006Q1,-1.486935834506838
115237,BIOSYNTECH INC,BSYI,2006,6/30/2006,2006Q2,-1.189714117391557
115237,BIOSYNTECH INC,BSYI,2006,9/30/2006,2006Q3,0.91209072766581
115237,BIOSYNTECH INC,BSYI,2006,12/31/2006,2006Q4,0.91209072766581
115237,BIOSYNTECH INC,BSYI,2007,3/31/2007,2007Q1,-1.331864510407225
115237,BIOSYNTECH INC,BSYI,2007,6/30/2007,2007Q2,3.345524055204959
115237,BIOSYNTECH INC,BSYI,2007,9/30/2007,2007Q3,3.345524055204959
115237,BIOSYNTECH INC,BSYI,2007,12/31/2007,2007Q4,-0.8506580117941815
115237,BIOSYNTECH INC,BSYI,2008,3/31/2008,2008Q1,-0.8506580117941815
115237,BIOSYNTECH INC,BSYI,2008,6/30/2008,2008Q2,-0.8506580117941815
115237,BIOSYNTECH INC,BSYI,2008,9/30/2008,2008Q3,-0.8506580117941815
115237,BIOSYNTECH INC,BSYI,2008,12/31/2008,2008Q4,-0.8506580117941815
115237,BIOSYNTECH INC,BSYI,2009,3/31/2009,2009Q1,4.874714998146893
115237,BIOSYNTECH INC,BSYI,2009,6/30/2009,2009Q2,4.874714998146893
115237,BIOSYNTECH INC,BSYI,2009,9/30/2009,2009Q3,4.874714998146893
115237,BIOSYNTECH INC,BSYI,2009,12/31/2009,2009Q4,4.874714998146893
115751,DYNEX POWER INC,DNX.,2012,6/30/2012,2012Q2,-2.7870467632087657
115751,DYNEX POWER INC,DNX.,2012,9/30/2012,2012Q3,-2.7870467632087657
115751,DYNEX POWER INC,DNX.,2012,12/31/2012,2012Q4,-2.7870467632087657
115751,DYNEX POWER INC,DNX.,2013,3/31/2013,2013Q1,-2.7870467632087657
115751,DYNEX POWER INC,DNXWF,2013,6/30/2013,2013Q2,-2.5116559261436184
116125,SAFELITE GLASS CORP,,1997,3/31/1997,1997Q1,3.8832185075682033
116125,SAFELITE GLASS CORP,,1997,6/30/1997,1997Q2,-2.4686091670451007
116125,SAFELITE GLASS CORP,,1997,12/31/1997,1997Q4,-2.2231675669996087
116125,SAFELITE GLASS CORP,,1998,6/30/1998,1998Q2,-2.177401385889486
116125,SAFELITE GLASS CORP,,1998,9/30/1998,1998Q3,-2.457488130015543
116125,SAFELITE GLASS CORP,,1998,12/31/1998,1998Q4,-2.341139271052572
116125,SAFELITE GLASS CORP,,1999,3/31/1999,1999Q1,-2.335523504276783
116125,SAFELITE GLASS CORP,,1999,6/30/1999,1999Q2,-2.4287508102994213
116125,SAFELITE GLASS CORP,,1999,9/30/1999,1999Q3,-2.682061605389381
116125,SAFELITE GLASS CORP,,1999,12/31/1999,1999Q4,-3.025240822567102
116504,SELECT COMFORT CORP,AIRB,1996,6/30/1996,1996Q2,-3.123135807648647
116504,SELECT COMFORT CORP,AIRB,1996,9/30/1996,1996Q3,-3.1701229836107423
116504,SELECT COMFORT CORP,AIRB,1996,12/31/1996,1996Q4,-4.086455395926746
116504,SELECT COMFORT CORP,AIRB,1997,3/31/1997,1997Q1,-4.086455395926746
116504,SELECT COMFORT CORP,AIRB,1997,6/30/1997,1997Q2,-3.016152402443618
116504,SELECT COMFORT CORP,AIRB,1997,9/30/1997,1997Q3,-3.1964572135883964
116504,SELECT COMFORT CORP,AIRB,1997,12/31/1997,1997Q4,-3.829450100124072
116504,SELECT COMFORT CORP,AIRB,1998,3/31/1998,1998Q1,1.838579716856828
116504,SELECT COMFORT CORP,AIRB,1998,6/30/1998,1998Q2,-3.079050674460217
116504,SELECT COMFORT CORP,AIRB,1998,9/30/1998,1998Q3,-3.338272879703242
116504,SELECT COMFORT CORP,AIRB,1998,12/31/1998,1998Q4,-2.4603110643271533
116504,SELECT COMFORT CORP,AIRB,1999,3/31/1999,1999Q1,-2.3820587983457857
116504,SELECT COMFORT CORP,AIRB,1999,6/30/1999,1999Q2,-1.7162067345919092
116504,SELECT COMFORT CORP,AIRB,1999,9/30/1999,1999Q3,-3.834277920387404
116504,SELECT COMFORT CORP,AIRB,1999,12/31/1999,1999Q4,-3.520588773766238
116504,SELECT COMFORT CORP,SCSS,2000,3/31/2000,2000Q1,-2.693555196000453
116504,SELECT COMFORT CORP,SCSS,2000,6/30/2000,2000Q2,-2.5463894629073742
116504,SELECT COMFORT CORP,SCSS,2000,9/30/2000,2000Q3,-2.188712503469344
116504,SELECT COMFORT CORP,SCSS,2000,12/31/2000,2000Q4,-0.2241616463349731
116504,SELECT COMFORT CORP,SCSS,2001,3/31/2001,2001Q1,-4.241332008786735
116504,SELECT COMFORT CORP,SCSS,2001,6/30/2001,2001Q2,-1.905563324252288
116504,SELECT COMFORT CORP,SCSS,2001,9/30/2001,2001Q3,-2.9013323582894297
116504,SELECT COMFORT CORP,SCSS,2001,12/31/2001,2001Q4,0.0921176914898162
116504,SELECT COMFORT CORP,SCSS,2002,3/31/2002,2002Q1,-3.385227809471372
116504,SELECT COMFORT CORP,SCSS,2002,6/30/2002,2002Q2,-1.6770647453672662
116504,SELECT COMFORT CORP,SCSS,2002,9/30/2002,2002Q3,-1.858034205862639
116504,SELECT COMFORT CORP,SCSS,2002,12/31/2002,2002Q4,-3.592378384202102
116504,SELECT COMFORT CORP,SCSS,2003,3/31/2003,2003Q1,-2.593870168888403
116504,SELECT COMFORT CORP,SCSS,2003,6/30/2003,2003Q2,-2.207228612667764
116504,SELECT COMFORT CORP,SCSS,2003,9/30/2003,2003Q3,-3.7718826481896
116504,SELECT COMFORT CORP,SCSS,2003,12/31/2003,2003Q4,-3.410569520967659
116504,SELECT COMFORT CORP,SCSS,2004,3/31/2004,2004Q1,-0.5520951975373536
116504,SELECT COMFORT CORP,SCSS,2004,6/30/2004,2004Q2,-2.962593810801466
116504,SELECT COMFORT CORP,SCSS,2004,9/30/2004,2004Q3,-3.602475835136539
116504,SELECT COMFORT CORP,SCSS,2004,12/31/2004,2004Q4,-3.393804303821274
116504,SELECT COMFORT CORP,SCSS,2005,3/31/2005,2005Q1,-2.6064941668863835
116504,SELECT COMFORT CORP,SCSS,2005,6/30/2005,2005Q2,-2.4502967595389515
116504,SELECT COMFORT CORP,SCSS,2005,9/30/2005,2005Q3,-3.5469792872930705
116504,SELECT COMFORT CORP,SCSS,2005,12/31/2005,2005Q4,-3.955127575943268
116504,SELECT COMFORT CORP,SCSS,2006,3/31/2006,2006Q1,-2.0970467698987694
116504,SELECT COMFORT CORP,SCSS,2006,6/30/2006,2006Q2,-2.2123205214823067
116504,SELECT COMFORT CORP,SCSS,2006,9/30/2006,2006Q3,-3.407899031074772
116504,SELECT COMFORT CORP,SCSS,2006,12/31/2006,2006Q4,-3.7311036789501424
116504,SELECT COMFORT CORP,SCSS,2007,3/31/2007,2007Q1,-2.846974136235392
116504,SELECT COMFORT CORP,SCSS,2007,6/30/2007,2007Q2,-3.317433475605037
116504,SELECT COMFORT CORP,SCSS,2007,9/30/2007,2007Q3,-3.417297668794004
116504,SELECT COMFORT CORP,SCSS,2007,12/31/2007,2007Q4,-3.3812822573676384
116504,SELECT COMFORT CORP,SCSS,2008,3/31/2008,2008Q1,-3.6497560668317113
116504,SELECT COMFORT CORP,SCSS,2008,6/30/2008,2008Q2,-3.2075196194353244
116504,SELECT COMFORT CORP,SCSS,2008,9/30/2008,2008Q3,-2.4053628038114203
116504,SELECT COMFORT CORP,SCSS,2008,12/31/2008,2008Q4,-1.5729877932050311
116504,SELECT COMFORT CORP,SCSS,2009,3/31/2009,2009Q1,-4.053490694721328
116504,SELECT COMFORT CORP,SCSS,2009,6/30/2009,2009Q2,-4.053490694721328
116504,SELECT COMFORT CORP,SCSS,2009,9/30/2009,2009Q3,-4.053490694721328
116504,SELECT COMFORT CORP,SCSS,2009,12/31/2009,2009Q4,-1.3438281921131547
116504,SELECT COMFORT CORP,SCSS,2010,3/31/2010,2010Q1,-3.889590691349621
116504,SELECT COMFORT CORP,SCSS,2010,6/30/2010,2010Q2,-1.2394484662590937
116504,SELECT COMFORT CORP,SCSS,2010,9/30/2010,2010Q3,-4.656860729641235
116504,SELECT COMFORT CORP,SCSS,2010,12/31/2010,2010Q4,-3.6729136867483887
116504,SELECT COMFORT CORP,SCSS,2011,3/31/2011,2011Q1,-2.185397019304199
116504,SELECT COMFORT CORP,SCSS,2011,6/30/2011,2011Q2,-2.7185393489863543
116504,SELECT COMFORT CORP,SCSS,2011,9/30/2011,2011Q3,-3.5498776422837284
116504,SELECT COMFORT CORP,SCSS,2011,12/31/2011,2011Q4,-3.2324580575956983
116504,SELECT COMFORT CORP,SCSS,2012,3/31/2012,2012Q1,-2.7711160751359607
116504,SELECT COMFORT CORP,SCSS,2012,6/30/2012,2012Q2,-2.6546988475993225
116504,SELECT COMFORT CORP,SCSS,2012,9/30/2012,2012Q3,-3.196736512167903
116504,SELECT COMFORT CORP,SCSS,2012,12/31/2012,2012Q4,-3.579141708636756
116504,SELECT COMFORT CORP,SCSS,2013,3/31/2013,2013Q1,-2.7289936635864214
116504,SELECT COMFORT CORP,SCSS,2013,6/30/2013,2013Q2,-2.833190765272851
117178,REMINGTON PRODUCTS CO LLC,,1995,9/30/1995,1995Q3,-2.224519691942158
117178,REMINGTON PRODUCTS CO LLC,,1995,12/31/1995,1995Q4,-1.8024788835183991
117178,REMINGTON PRODUCTS CO LLC,,1996,3/31/1996,1996Q1,-1.840206365712141
117178,REMINGTON PRODUCTS CO LLC,,1996,6/30/1996,1996Q2,-2.5519723891339123
117178,REMINGTON PRODUCTS CO LLC,,1996,9/30/1996,1996Q3,-2.41076559455313
117178,REMINGTON PRODUCTS CO LLC,,1996,12/31/1996,1996Q4,-2.1867827983927275
117178,REMINGTON PRODUCTS CO LLC,,1997,3/31/1997,1997Q1,-3.4158423256995816
117178,REMINGTON PRODUCTS CO LLC,,1997,6/30/1997,1997Q2,-2.2897148611236946
117178,REMINGTON PRODUCTS CO LLC,,1997,9/30/1997,1997Q3,-1.685302752572517
117178,REMINGTON PRODUCTS CO LLC,,1997,12/31/1997,1997Q4,-1.9184517484653525
117178,REMINGTON PRODUCTS CO LLC,,1998,3/31/1998,1998Q1,-3.283328779869516
117178,REMINGTON PRODUCTS CO LLC,,1998,6/30/1998,1998Q2,-2.473874672739723
117178,REMINGTON PRODUCTS CO LLC,,1998,9/30/1998,1998Q3,-1.90437342534322
117178,REMINGTON PRODUCTS CO LLC,,1998,12/31/1998,1998Q4,-1.7811658737011429
117178,REMINGTON PRODUCTS CO LLC,,1999,3/31/1999,1999Q1,-2.908584381177445
117178,REMINGTON PRODUCTS CO LLC,,1999,6/30/1999,1999Q2,-1.980704652334964
117178,REMINGTON PRODUCTS CO LLC,,1999,9/30/1999,1999Q3,-1.461816025678345
117178,REMINGTON PRODUCTS CO LLC,,1999,12/31/1999,1999Q4,-1.767299254004095
117178,REMINGTON PRODUCTS CO LLC,,2000,3/31/2000,2000Q1,-2.667053438038773
117178,REMINGTON PRODUCTS CO LLC,,2000,6/30/2000,2000Q2,-2.102298544588873
117178,REMINGTON PRODUCTS CO LLC,,2000,9/30/2000,2000Q3,-1.303499604860263
117178,REMINGTON PRODUCTS CO LLC,,2000,12/31/2000,2000Q4,-1.6718676800653929
117178,REMINGTON PRODUCTS CO LLC,,2001,3/31/2001,2001Q1,-2.30798577470098
117178,REMINGTON PRODUCTS CO LLC,,2001,6/30/2001,2001Q2,-1.897649031637386
117178,REMINGTON PRODUCTS CO LLC,,2001,9/30/2001,2001Q3,-1.264418346714682
117178,REMINGTON PRODUCTS CO LLC,,2001,12/31/2001,2001Q4,-1.6912309685919795
117178,REMINGTON PRODUCTS CO LLC,,2002,3/31/2002,2002Q1,-2.7593320849057865
117178,REMINGTON PRODUCTS CO LLC,,2002,6/30/2002,2002Q2,-2.5073348312107218
117178,REMINGTON PRODUCTS CO LLC,,2002,9/30/2002,2002Q3,-2.2858431583957635
117178,REMINGTON PRODUCTS CO LLC,,2002,12/31/2002,2002Q4,-2.7748113250835384
117178,REMINGTON PRODUCTS CO LLC,,2003,3/31/2003,2003Q1,-2.868862265577362
117178,REMINGTON PRODUCTS CO LLC,,2003,6/30/2003,2003Q2,-2.0359377596151216
117198,BIG V SUPERMARKETS  -CL A,,1996,6/30/1996,1996Q2,-2.6837994853404528
117198,BIG V SUPERMARKETS  -CL A,,1996,9/30/1996,1996Q3,-2.48969581460278
117198,BIG V SUPERMARKETS  -CL A,,1996,12/31/1996,1996Q4,-2.173889737554336
117198,BIG V SUPERMARKETS  -CL A,,1997,3/31/1997,1997Q1,-2.6409013323942614
117198,BIG V SUPERMARKETS  -CL A,,1997,6/30/1997,1997Q2,-2.3763576863657323
117198,BIG V SUPERMARKETS  -CL A,,1997,9/30/1997,1997Q3,-2.4469657942646736
117198,BIG V SUPERMARKETS  -CL A,,1997,12/31/1997,1997Q4,-2.77671089044773
117198,BIG V SUPERMARKETS  -CL A,,1998,3/31/1998,1998Q1,-2.569570425640716
117198,BIG V SUPERMARKETS  -CL A,,1998,6/30/1998,1998Q2,-2.5792453791977303
117198,BIG V SUPERMARKETS  -CL A,,1998,9/30/1998,1998Q3,-2.520118110159085
117198,BIG V SUPERMARKETS  -CL A,,1998,12/31/1998,1998Q4,-2.9881190348705062
117198,BIG V SUPERMARKETS  -CL A,,1999,3/31/1999,1999Q1,-2.6559845695588167
117198,BIG V SUPERMARKETS  -CL A,,1999,6/30/1999,1999Q2,-2.1238999258134634
117198,BIG V SUPERMARKETS  -CL A,,1999,9/30/1999,1999Q3,-2.824278162742426
117198,BIG V SUPERMARKETS  -CL A,,1999,12/31/1999,1999Q4,-2.3040356859535165
117198,BIG V SUPERMARKETS  -CL A,,2000,3/31/2000,2000Q1,-2.5323723379690164
117198,BIG V SUPERMARKETS  -CL A,,2000,6/30/2000,2000Q2,-2.267400094762692
117198,BIG V SUPERMARKETS  -CL A,,2000,9/30/2000,2000Q3,-2.330070553342076
117829,ISOTECHNIKA INC,ISA.,2001,6/30/2001,2001Q2,-1.604027110465193
117829,ISOTECHNIKA INC,ISA.,2001,9/30/2001,2001Q3,-2.4825199167066336
117829,ISOTECHNIKA INC,ISA.,2001,12/31/2001,2001Q4,-2.4825199167066336
117829,ISOTECHNIKA INC,ISA.,2002,3/31/2002,2002Q1,-2.189854542601408
117829,ISOTECHNIKA INC,ISA.,2002,6/30/2002,2002Q2,2.079107856700836
117829,ISOTECHNIKA INC,ISA.,2002,9/30/2002,2002Q3,-2.8136800695069244
117829,ISOTECHNIKA INC,ISA.,2002,12/31/2002,2002Q4,-2.8136800695069244
117829,ISOTECHNIKA INC,ISA.,2003,3/31/2003,2003Q1,-2.76029560268385
117829,ISOTECHNIKA INC,ISA.,2003,6/30/2003,2003Q2,-2.76029560268385
117829,ISOTECHNIKA INC,ISA.,2003,9/30/2003,2003Q3,-2.76029560268385
117829,ISOTECHNIKA INC,ISA.,2003,12/31/2003,2003Q4,-2.767973835548585
117829,ISOTECHNIKA INC,ISA.,2004,3/31/2004,2004Q1,-2.363641269156299
117829,ISOTECHNIKA INC,ISA.,2004,6/30/2004,2004Q2,-2.8429995136155912
117829,ISOTECHNIKA INC,ISA.,2004,9/30/2004,2004Q3,-2.8429995136155912
117829,ISOTECHNIKA INC,ISA.,2004,12/31/2004,2004Q4,-2.8429995136155912
117829,ISOTECHNIKA INC,ISA.,2005,3/31/2005,2005Q1,-2.7163750178748
117829,ISOTECHNIKA INC,ISA.,2005,6/30/2005,2005Q2,-2.7163750178748
117829,ISOTECHNIKA INC,ISA.,2005,9/30/2005,2005Q3,3.56702584234743
117829,ISOTECHNIKA INC,ISA.,2005,12/31/2005,2005Q4,3.56702584234743
117829,ISOTECHNIKA INC,ISA.,2006,3/31/2006,2006Q1,-0.7679927693850825
117829,ISOTECHNIKA INC,ISA.,2006,6/30/2006,2006Q2,-4.4762370773130336
117829,ISOTECHNIKA INC,ISA.,2006,9/30/2006,2006Q3,-1.0541660748847343
